epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,21012.8,0.91808,0.5438,0.9873,0.89262,0.8174,0.86259,0.63293,0.81769,0.5416,1.00248,0.0004555,0.0004555,0.0004555
167,21138.9,0.91638,0.54334,0.98462,0.89238,0.81754,0.86253,0.63296,0.81745,0.54147,1.00237,0.0004522,0.0004522,0.0004522
168,21265.2,0.91918,0.54571,0.98588,0.8926,0.81737,0.86248,0.63298,0.81714,0.54142,1.00218,0.0004489,0.0004489,0.0004489
169,21391.4,0.91611,0.54372,0.98745,0.89267,0.81722,0.86235,0.63308,0.81721,0.5413,1.0022,0.0004456,0.0004456,0.0004456
170,21517.6,0.91477,0.54392,0.98284,0.8932,0.81712,0.8624,0.63305,0.8172,0.5414,1.00227,0.0004423,0.0004423,0.0004423
171,21643.9,0.91904,0.54164,0.98437,0.89308,0.81728,0.86227,0.63291,0.81728,0.54141,1.00228,0.000439,0.000439,0.000439
172,21770.1,0.91683,0.5409,0.97989,0.89351,0.81678,0.86218,0.63298,0.8173,0.54139,1.0022,0.0004357,0.0004357,0.0004357
173,21896.3,0.90943,0.5385,0.98155,0.89321,0.81692,0.86215,0.63302,0.81715,0.54129,1.00215,0.0004324,0.0004324,0.0004324
174,22022,0.91076,0.5387,0.9842,0.8934,0.81664,0.86211,0.63303,0.81711,0.54121,1.00212,0.0004291,0.0004291,0.0004291
175,22148.1,0.91305,0.53821,0.98322,0.89375,0.81647,0.86214,0.633,0.8171,0.54108,1.00214,0.0004258,0.0004258,0.0004258
176,155.579,2.17942,1.50981,2.04251,0.89386,0.8094,0.85831,0.63005,0.82853,0.60088,1.00055,0.0004225,0.0004225,0.0004225
177,282.119,1.48459,0.95374,1.34151,0.88783,0.79596,0.84967,0.61751,0.85918,0.76031,1.00954,0.0004192,0.0004192,0.0004192
178,408.227,1.35868,0.87228,1.25957,0.8807,0.7649,0.83542,0.59571,0.90433,1.07594,1.02899,0.0004159,0.0004159,0.0004159
