epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,29324.8,0.91204,0.55725,0.98011,0.88955,0.82071,0.86537,0.63654,0.80415,0.54382,0.98889,0.000417343,0.000417343,0.000417343
169,29508.4,0.90569,0.55416,0.98086,0.89013,0.82049,0.86535,0.63666,0.80405,0.54364,0.98879,0.000412246,0.000412246,0.000412246
170,29699.1,0.9108,0.55654,0.98193,0.89002,0.82065,0.86544,0.63674,0.80391,0.54357,0.98868,0.00040716,0.00040716,0.00040716
171,29879.2,0.90802,0.55166,0.97955,0.8899,0.82083,0.86532,0.63663,0.80405,0.54369,0.98867,0.000402084,0.000402084,0.000402084
172,30064.7,0.90719,0.55009,0.97654,0.8907,0.82017,0.86521,0.63665,0.80396,0.54366,0.98848,0.000397019,0.000397019,0.000397019
173,30254,0.90542,0.55189,0.97636,0.89008,0.82076,0.86511,0.63663,0.80383,0.54373,0.98826,0.000391966,0.000391966,0.000391966
174,30427.8,0.90531,0.54711,0.98007,0.89078,0.82006,0.86511,0.63672,0.80381,0.54385,0.98823,0.000386926,0.000386926,0.000386926
175,30614.1,0.90692,0.54882,0.97627,0.89122,0.81979,0.8651,0.63666,0.80371,0.5438,0.98801,0.000381899,0.000381899,0.000381899
176,30794.9,0.90365,0.5499,0.9778,0.89151,0.81917,0.86498,0.63669,0.80379,0.54378,0.98808,0.000376885,0.000376885,0.000376885
177,30979,0.90772,0.55207,0.98012,0.89114,0.81967,0.86503,0.63656,0.80392,0.54392,0.9882,0.000371885,0.000371885,0.000371885
178,31160.8,0.90307,0.54602,0.97662,0.89106,0.81971,0.865,0.63664,0.80391,0.54395,0.98829,0.000366899,0.000366899,0.000366899
179,31349.5,0.90406,0.54762,0.97659,0.89013,0.82074,0.86496,0.63658,0.80412,0.54394,0.98837,0.000361929,0.000361929,0.000361929
