epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,23173.5,0.99186,0.51124,0.97268,0.89188,0.82027,0.86345,0.63191,0.87717,0.53792,0.98029,0.000406,0.000406,0.000406
182,23301.1,0.99175,0.5073,0.97124,0.89155,0.82063,0.86354,0.63196,0.8771,0.53773,0.98037,0.0004027,0.0004027,0.0004027
183,23428.2,0.98688,0.50618,0.97202,0.8912,0.82091,0.86358,0.63203,0.87704,0.53771,0.98038,0.0003994,0.0003994,0.0003994
184,23555.4,0.99249,0.50754,0.96923,0.89156,0.82076,0.86355,0.63211,0.87697,0.53766,0.98034,0.0003961,0.0003961,0.0003961
185,23682.7,0.98649,0.50736,0.97039,0.89168,0.82065,0.86343,0.63213,0.87709,0.53757,0.98039,0.0003928,0.0003928,0.0003928
186,23810.1,0.98733,0.50411,0.96698,0.89201,0.82058,0.86343,0.63212,0.87712,0.53752,0.98037,0.0003895,0.0003895,0.0003895
187,23937.3,0.98503,0.50062,0.96781,0.89263,0.81995,0.8634,0.63212,0.87723,0.53766,0.98039,0.0003862,0.0003862,0.0003862
188,24064.4,0.98456,0.50449,0.96749,0.89261,0.81989,0.86345,0.63222,0.87722,0.53764,0.98044,0.0003829,0.0003829,0.0003829
189,24192,0.99012,0.5024,0.96542,0.89267,0.82013,0.86337,0.63222,0.8773,0.53749,0.98039,0.0003796,0.0003796,0.0003796
190,24319.3,0.98179,0.49924,0.96575,0.89248,0.82049,0.8634,0.63233,0.8773,0.53745,0.98036,0.0003763,0.0003763,0.0003763
191,24446.5,0.98596,0.50188,0.96621,0.89214,0.82062,0.86331,0.63235,0.87746,0.53739,0.98042,0.000373,0.000373,0.000373
192,24573.7,0.98224,0.49984,0.96571,0.89175,0.82097,0.86339,0.63253,0.87723,0.53726,0.98026,0.0003697,0.0003697,0.0003697
193,24700.9,0.98376,0.50045,0.96578,0.89181,0.82105,0.86343,0.63256,0.87708,0.53717,0.9802,0.0003664,0.0003664,0.0003664
194,24828,0.98481,0.49929,0.96532,0.89187,0.82111,0.86339,0.63258,0.87714,0.53714,0.9802,0.0003631,0.0003631,0.0003631
195,24955.4,0.98075,0.49815,0.96688,0.89202,0.82104,0.86343,0.63251,0.87712,0.53725,0.98016,0.0003598,0.0003598,0.0003598
196,25082.4,0.97896,0.49499,0.96341,0.89159,0.82133,0.86345,0.63258,0.87718,0.53725,0.98016,0.0003565,0.0003565,0.0003565
197,25209.4,0.98303,0.49692,0.96412,0.89171,0.82111,0.86338,0.63259,0.8771,0.53725,0.98009,0.0003532,0.0003532,0.0003532
198,25336.4,0.97597,0.49429,0.96593,0.89213,0.82084,0.86329,0.63257,0.87726,0.53719,0.98022,0.0003499,0.0003499,0.0003499
199,25463.4,0.97479,0.494,0.96578,0.89179,0.82108,0.86331,0.63257,0.87728,0.53715,0.98021,0.0003466,0.0003466,0.0003466
200,25590.5,0.97948,0.49553,0.96553,0.89186,0.82104,0.86326,0.63253,0.87735,0.53717,0.98029,0.0003433,0.0003433,0.0003433
201,25717.5,0.9777,0.49536,0.96456,0.89184,0.82101,0.86339,0.63262,0.87734,0.5372,0.98032,0.00034,0.00034,0.00034
202,25844.7,0.97454,0.4907,0.96129,0.89238,0.8208,0.8634,0.63266,0.87736,0.53716,0.98032,0.0003367,0.0003367,0.0003367
203,25971.6,0.97188,0.49315,0.96391,0.8923,0.82077,0.86334,0.6326,0.87726,0.53716,0.98027,0.0003334,0.0003334,0.0003334
204,26099,0.9726,0.4896,0.96295,0.89239,0.8207,0.86336,0.63268,0.8773,0.53697,0.98029,0.0003301,0.0003301,0.0003301
205,26226.1,0.97178,0.48982,0.96081,0.89283,0.82048,0.86329,0.63266,0.87745,0.53702,0.98033,0.0003268,0.0003268,0.0003268
206,26352.9,0.97304,0.49076,0.96344,0.89272,0.82038,0.86192,0.63258,0.87753,0.53699,0.98044,0.0003235,0.0003235,0.0003235
207,26480.2,0.97252,0.49166,0.96269,0.89243,0.82072,0.86192,0.63262,0.87743,0.53677,0.98045,0.0003202,0.0003202,0.0003202
208,26607,0.96854,0.48797,0.95954,0.8925,0.82069,0.86185,0.6326,0.87739,0.5369,0.98036,0.0003169,0.0003169,0.0003169
209,26734.1,0.97187,0.48804,0.96058,0.89252,0.82028,0.86176,0.63265,0.87727,0.53683,0.98042,0.0003136,0.0003136,0.0003136
210,26860.8,0.96774,0.48773,0.9593,0.89277,0.82014,0.8618,0.63271,0.87728,0.53681,0.98038,0.0003103,0.0003103,0.0003103
211,26988.2,0.96967,0.48697,0.96174,0.8925,0.82068,0.86182,0.63283,0.87724,0.53685,0.98041,0.000307,0.000307,0.000307
212,27115.8,0.97424,0.48693,0.96106,0.89268,0.82026,0.86175,0.63282,0.87721,0.5369,0.98044,0.0003037,0.0003037,0.0003037
213,27242.8,0.96272,0.48298,0.96023,0.8921,0.82073,0.86185,0.63277,0.87731,0.53685,0.9805,0.0003004,0.0003004,0.0003004
214,27369.7,0.96955,0.48377,0.95808,0.89242,0.82052,0.86181,0.6328,0.87724,0.53691,0.98042,0.0002971,0.0002971,0.0002971
215,27496.3,0.96105,0.48187,0.96058,0.89235,0.82054,0.86177,0.6328,0.87735,0.53689,0.98047,0.0002938,0.0002938,0.0002938
216,27623.3,0.97144,0.48576,0.95551,0.89234,0.82044,0.86174,0.63285,0.87739,0.53702,0.98039,0.0002905,0.0002905,0.0002905
217,27750.3,0.96272,0.48345,0.9577,0.89233,0.82042,0.86165,0.63281,0.87738,0.53703,0.9803,0.0002872,0.0002872,0.0002872
218,27877.2,0.96433,0.48114,0.95898,0.89226,0.82076,0.86163,0.63285,0.87746,0.53701,0.9803,0.0002839,0.0002839,0.0002839
219,28004,0.95677,0.47907,0.95993,0.89204,0.82062,0.86157,0.63271,0.87768,0.53721,0.98028,0.0002806,0.0002806,0.0002806
220,28130.9,0.96461,0.48147,0.95921,0.89182,0.82069,0.86143,0.63276,0.87763,0.53716,0.98027,0.0002773,0.0002773,0.0002773
221,28257.8,0.96043,0.48167,0.95852,0.89197,0.82067,0.86141,0.6328,0.87761,0.53699,0.98028,0.000274,0.000274,0.000274
222,28385.1,0.96281,0.47986,0.95655,0.89199,0.82059,0.86132,0.63279,0.87761,0.53698,0.9803,0.0002707,0.0002707,0.0002707
223,28512.3,0.96217,0.47894,0.95748,0.89246,0.82034,0.86138,0.63288,0.87767,0.53695,0.98036,0.0002674,0.0002674,0.0002674
224,28639.9,0.96228,0.47904,0.95883,0.8922,0.82044,0.86124,0.63286,0.8777,0.537,0.98044,0.0002641,0.0002641,0.0002641
225,28766.9,0.95653,0.47826,0.95794,0.8922,0.82059,0.86129,0.63281,0.87765,0.53708,0.98042,0.0002608,0.0002608,0.0002608
226,28894,0.9621,0.47926,0.95798,0.89228,0.82042,0.86124,0.63285,0.87764,0.53698,0.98051,0.0002575,0.0002575,0.0002575
227,29021.2,0.961,0.47635,0.95544,0.8923,0.82048,0.86129,0.63289,0.87765,0.53691,0.98052,0.0002542,0.0002542,0.0002542
228,29148.1,0.96057,0.47515,0.95543,0.89189,0.82074,0.86118,0.63295,0.87765,0.5368,0.9805,0.0002509,0.0002509,0.0002509
229,29276.4,0.95722,0.47494,0.95602,0.89163,0.82078,0.8612,0.63304,0.87773,0.5369,0.98051,0.0002476,0.0002476,0.0002476
230,29403.6,0.95689,0.47446,0.95535,0.89197,0.82055,0.86118,0.63299,0.87773,0.53684,0.9805,0.0002443,0.0002443,0.0002443
231,29530.5,0.95434,0.4732,0.95469,0.892,0.82038,0.86115,0.63307,0.87775,0.53682,0.98045,0.000241,0.000241,0.000241
232,29657.4,0.95281,0.47348,0.95718,0.89216,0.82039,0.86117,0.63307,0.87773,0.53682,0.98044,0.0002377,0.0002377,0.0002377
233,29784.6,0.958,0.4742,0.95491,0.89216,0.82036,0.8611,0.63313,0.87767,0.53674,0.98039,0.0002344,0.0002344,0.0002344
234,29911.8,0.95854,0.47169,0.95564,0.89217,0.82044,0.86108,0.63314,0.87782,0.5368,0.9805,0.0002311,0.0002311,0.0002311
235,30039.2,0.95846,0.47143,0.95378,0.89224,0.82031,0.86106,0.63326,0.87789,0.53692,0.98046,0.0002278,0.0002278,0.0002278
236,30166.7,0.95805,0.47161,0.95509,0.89246,0.82022,0.86104,0.63323,0.878,0.53686,0.98049,0.0002245,0.0002245,0.0002245
237,30293.8,0.95026,0.46856,0.95343,0.89252,0.8205,0.8611,0.63327,0.87814,0.53693,0.98058,0.0002212,0.0002212,0.0002212
238,30421,0.95123,0.46967,0.95262,0.89271,0.82026,0.86107,0.63327,0.87817,0.53694,0.98059,0.0002179,0.0002179,0.0002179
239,30548.5,0.95447,0.46843,0.9511,0.89312,0.82013,0.8611,0.63326,0.87821,0.53698,0.9807,0.0002146,0.0002146,0.0002146
240,30675.3,0.94897,0.46778,0.95091,0.89279,0.82027,0.86104,0.63326,0.8783,0.53698,0.98077,0.0002113,0.0002113,0.0002113
241,30802,0.94977,0.46696,0.95442,0.89329,0.82005,0.86104,0.63334,0.87849,0.53702,0.98084,0.000208,0.000208,0.000208
242,30929.4,0.94903,0.46805,0.95332,0.8933,0.82005,0.86099,0.63325,0.87852,0.5371,0.98083,0.0002047,0.0002047,0.0002047
243,31056.5,0.9525,0.46603,0.9507,0.89251,0.82056,0.86093,0.63332,0.87861,0.53704,0.98082,0.0002014,0.0002014,0.0002014
244,31183.7,0.94391,0.46593,0.95521,0.89243,0.82048,0.86087,0.63327,0.8788,0.5371,0.98101,0.0001981,0.0001981,0.0001981
245,31310.7,0.94921,0.46677,0.95397,0.8931,0.82024,0.86085,0.63318,0.87874,0.53706,0.98106,0.0001948,0.0001948,0.0001948
246,31438,0.95148,0.46752,0.95305,0.89352,0.8201,0.86087,0.63319,0.87892,0.53716,0.98112,0.0001915,0.0001915,0.0001915
247,31564.9,0.94308,0.46409,0.95212,0.89363,0.82,0.86085,0.63325,0.87899,0.53719,0.98125,0.0001882,0.0001882,0.0001882
248,31691.8,0.94255,0.46228,0.95217,0.89368,0.82,0.86086,0.63329,0.87895,0.53728,0.98123,0.0001849,0.0001849,0.0001849
249,31818.6,0.94125,0.46081,0.95254,0.89352,0.82007,0.86075,0.63325,0.87917,0.53733,0.98136,0.0001816,0.0001816,0.0001816
250,31945.5,0.94173,0.46135,0.95066,0.89407,0.81957,0.86072,0.63304,0.87951,0.53741,0.98149,0.0001783,0.0001783,0.0001783
251,32072.5,0.94492,0.46061,0.95027,0.89417,0.8195,0.86063,0.63301,0.87948,0.53755,0.98141,0.000175,0.000175,0.000175
252,32199.7,0.94689,0.46189,0.94782,0.8942,0.81928,0.86065,0.63302,0.8796,0.53756,0.98136,0.0001717,0.0001717,0.0001717
253,32326.6,0.94187,0.45924,0.94856,0.89413,0.81933,0.86068,0.63297,0.87976,0.53769,0.98132,0.0001684,0.0001684,0.0001684
254,32454.2,0.94393,0.45922,0.94911,0.89465,0.81897,0.86059,0.63306,0.87983,0.53781,0.98136,0.0001651,0.0001651,0.0001651
255,32581.2,0.94069,0.45923,0.95016,0.89435,0.81929,0.86057,0.63309,0.87991,0.53788,0.98141,0.0001618,0.0001618,0.0001618
256,32708.6,0.94084,0.45723,0.94766,0.89455,0.81929,0.8605,0.63302,0.88006,0.53781,0.9816,0.0001585,0.0001585,0.0001585
257,32835.7,0.94044,0.45821,0.94796,0.89473,0.819,0.86044,0.63308,0.87999,0.53772,0.98166,0.0001552,0.0001552,0.0001552
258,32962.8,0.94047,0.45432,0.94632,0.89446,0.8191,0.86047,0.63308,0.8801,0.53779,0.98167,0.0001519,0.0001519,0.0001519
259,33089.8,0.9394,0.45577,0.946,0.89407,0.81962,0.86049,0.63309,0.8801,0.53774,0.98169,0.0001486,0.0001486,0.0001486
260,33216.3,0.94003,0.45723,0.94618,0.89481,0.81929,0.86049,0.63303,0.88037,0.53782,0.98175,0.0001453,0.0001453,0.0001453
261,33343.6,0.93735,0.45538,0.94576,0.89493,0.81891,0.86044,0.63302,0.88052,0.53778,0.98181,0.000142,0.000142,0.000142
262,33470.7,0.93874,0.45436,0.94678,0.8954,0.81854,0.86041,0.63306,0.88047,0.53785,0.98172,0.0001387,0.0001387,0.0001387
263,33597.6,0.93906,0.45306,0.94749,0.89557,0.81854,0.86042,0.63306,0.88069,0.53804,0.98179,0.0001354,0.0001354,0.0001354
264,33724.6,0.94035,0.4544,0.94701,0.89524,0.81871,0.86021,0.63304,0.88104,0.53816,0.98194,0.0001321,0.0001321,0.0001321
265,33851.4,0.93482,0.45383,0.94823,0.89507,0.81868,0.86016,0.63292,0.88114,0.5382,0.98198,0.0001288,0.0001288,0.0001288
266,33978.2,0.93219,0.45179,0.94548,0.89524,0.81871,0.8601,0.63296,0.88126,0.53812,0.98208,0.0001255,0.0001255,0.0001255
267,34105,0.93259,0.45169,0.94488,0.89487,0.81889,0.86004,0.63296,0.88135,0.53824,0.98206,0.0001222,0.0001222,0.0001222
268,34232.1,0.93392,0.45318,0.94422,0.89451,0.8189,0.85997,0.63294,0.8815,0.53833,0.98206,0.0001189,0.0001189,0.0001189
269,34359.2,0.93655,0.45202,0.94573,0.89422,0.81913,0.85995,0.63287,0.88155,0.5384,0.98213,0.0001156,0.0001156,0.0001156
270,34486.5,0.93668,0.45066,0.94542,0.89416,0.81934,0.85994,0.63297,0.88165,0.5385,0.98212,0.0001123,0.0001123,0.0001123
271,34613.6,0.93231,0.44927,0.94482,0.89375,0.81956,0.85984,0.63293,0.88163,0.53852,0.98208,0.000109,0.000109,0.000109
272,34740.8,0.92791,0.44825,0.9434,0.89379,0.81956,0.85985,0.63299,0.88166,0.53859,0.98199,0.0001057,0.0001057,0.0001057
273,34867.9,0.92816,0.4477,0.94352,0.89395,0.81959,0.85987,0.63302,0.88167,0.53857,0.98197,0.0001024,0.0001024,0.0001024
274,34994.8,0.93177,0.45068,0.94284,0.89397,0.81959,0.85986,0.63301,0.88189,0.53874,0.98207,9.91e-05,9.91e-05,9.91e-05
275,35121.8,0.92922,0.44918,0.94481,0.89408,0.81935,0.85978,0.63294,0.88197,0.53879,0.982,9.58e-05,9.58e-05,9.58e-05
276,35248.9,0.93035,0.44927,0.94336,0.8945,0.81911,0.85977,0.63286,0.88212,0.53893,0.98206,9.25e-05,9.25e-05,9.25e-05
277,35376,0.93308,0.44867,0.94283,0.8945,0.81899,0.85972,0.63287,0.88224,0.53909,0.98209,8.92e-05,8.92e-05,8.92e-05
278,35503,0.92652,0.4459,0.94208,0.89458,0.81899,0.85972,0.63284,0.88227,0.53915,0.98208,8.59e-05,8.59e-05,8.59e-05
279,35630.2,0.92895,0.44679,0.94128,0.89456,0.81915,0.85975,0.63287,0.8824,0.53935,0.98206,8.26e-05,8.26e-05,8.26e-05
280,35757.1,0.92787,0.44635,0.94207,0.89449,0.819,0.85979,0.63278,0.88236,0.53928,0.98203,7.93e-05,7.93e-05,7.93e-05
281,35884,0.92706,0.44659,0.94188,0.89409,0.81946,0.8598,0.63275,0.88247,0.5394,0.98207,7.6e-05,7.6e-05,7.6e-05
282,36010.9,0.92813,0.44524,0.94216,0.89444,0.81915,0.85972,0.63275,0.88238,0.53946,0.98209,7.27e-05,7.27e-05,7.27e-05
283,36137.8,0.92584,0.44447,0.94361,0.89451,0.81898,0.85971,0.63282,0.88252,0.53967,0.98208,6.94e-05,6.94e-05,6.94e-05
284,36264.9,0.92818,0.44438,0.94109,0.89413,0.81931,0.85966,0.63281,0.88256,0.53976,0.98211,6.61e-05,6.61e-05,6.61e-05
285,36391.8,0.9248,0.44372,0.94269,0.89445,0.8192,0.85961,0.63272,0.88281,0.53986,0.98217,6.28e-05,6.28e-05,6.28e-05
286,36518.9,0.92461,0.4428,0.93992,0.89415,0.81899,0.85955,0.63283,0.88276,0.54004,0.9821,5.95e-05,5.95e-05,5.95e-05
287,36646.2,0.92596,0.44219,0.94098,0.8935,0.81943,0.85945,0.63279,0.88278,0.54009,0.98209,5.62e-05,5.62e-05,5.62e-05
288,36773.4,0.92285,0.44431,0.94231,0.89352,0.81939,0.85942,0.63277,0.88281,0.54016,0.98204,5.29e-05,5.29e-05,5.29e-05
289,36900.8,0.9254,0.4416,0.94164,0.89366,0.81938,0.85942,0.63264,0.88307,0.54024,0.982,4.96e-05,4.96e-05,4.96e-05
290,37028,0.92165,0.44271,0.93955,0.89369,0.81921,0.85946,0.63268,0.88319,0.54033,0.98207,4.63e-05,4.63e-05,4.63e-05
291,37170.1,0.88234,0.43833,0.94493,0.89384,0.81901,0.85944,0.63271,0.88317,0.54036,0.98199,4.3e-05,4.3e-05,4.3e-05
